t_granted,feeder,iter,state,vupdate,source_v_pu,source_ang_deg,dist_bus,vavg_pu,va_pu,vb_pu,vc_pu,vpos_pu,alert_signal,alert_bus,alert_v_pu,alert_vpos_pu,alert_vavg_pu,fidvr_stage,tx_v_pu,motor_p_scale,motor_q_scale,caps_status,caps_on,cap_fraction,tap_pu,restore_frac,thermal_restore_frac,motor_slip_avg,motor_slip_max,motor_pf_avg,motor_running_groups,motor_stalled_groups,motor_tripped_groups,motor_restoring_groups,motor_contactor_open_groups,motor_thermal_trip_groups,motor_locked_out_groups,dynamics_enabled,tap_reg1,tap_reg2,tap_reg3,cap1_state,cap1_enabled,cap2_state,cap2_enabled,fidvr_stage_effective
2.409,1,1048,NEXT_STEP,False,0.99338,-20.821598,675,0.874054,0.802759,1.000337,0.819068,0.87366,dist_bus,675,0.87366,0.87366,0.874054,STALLED_MOTORS,0.99338,2.923,12.448,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.412,1,1050,NEXT_STEP,True,0.993423,-21.09497,675,0.874082,0.802779,1.000377,0.819089,0.873688,dist_bus,675,0.873688,0.873688,0.874082,STALLED_MOTORS,0.993423,2.923,12.449,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.445,1,1051,NEXT_STEP,False,0.993423,-21.09497,675,0.874084,0.802784,1.000376,0.819093,0.87369,dist_bus,675,0.87369,0.87369,0.874084,STALLED_MOTORS,0.993423,2.923,12.449,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.448,1,1053,NEXT_STEP,True,0.993452,-21.367345,675,0.874103,0.802797,1.000404,0.819107,0.873709,dist_bus,675,0.873709,0.873709,0.874103,STALLED_MOTORS,0.993452,2.923,12.45,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.481,1,1054,NEXT_STEP,False,0.993452,-21.367345,675,0.874104,0.8028,1.000403,0.81911,0.87371,dist_bus,675,0.87371,0.87371,0.874104,STALLED_MOTORS,0.993452,2.923,12.449,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.484,1,1056,NEXT_STEP,True,0.993458,-21.639315,675,0.874108,0.802802,1.000409,0.819112,0.873714,dist_bus,675,0.873714,0.873714,0.874108,STALLED_MOTORS,0.993458,2.923,12.45,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.517,1,1057,NEXT_STEP,False,0.993458,-21.639315,675,0.874108,0.802803,1.000409,0.819113,0.873714,dist_bus,675,0.873714,0.873714,0.874108,STALLED_MOTORS,0.993458,2.923,12.45,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.52,1,1059,NEXT_STEP,True,0.99344,-21.911278,675,0.874096,0.802793,1.000392,0.819103,0.873702,dist_bus,675,0.873702,0.873702,0.874096,STALLED_MOTORS,0.99344,2.923,12.449,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.553,1,1060,NEXT_STEP,False,0.99344,-21.911278,675,0.874095,0.802791,1.000393,0.819102,0.873701,dist_bus,675,0.873701,0.873701,0.874095,STALLED_MOTORS,0.99344,2.923,12.449,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.556,1,1062,NEXT_STEP,True,0.993395,-22.183451,675,0.874066,0.802769,1.00035,0.819078,0.873672,dist_bus,675,0.873672,0.873672,0.874066,STALLED_MOTORS,0.993395,2.923,12.448,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.589,1,1063,NEXT_STEP,False,0.993395,-22.183451,675,0.874063,0.802764,1.000352,0.819074,0.87367,dist_bus,675,0.87367,0.87367,0.874063,STALLED_MOTORS,0.993395,2.923,12.448,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.592,1,1065,NEXT_STEP,True,0.993327,-22.455876,675,0.874019,0.802731,1.000288,0.819039,0.873625,dist_bus,675,0.873625,0.873625,0.874019,STALLED_MOTORS,0.993327,2.923,12.447,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.625,1,1066,NEXT_STEP,False,0.993327,-22.455876,675,0.874016,0.802724,1.00029,0.819033,0.873622,dist_bus,675,0.873622,0.873622,0.874016,STALLED_MOTORS,0.993327,2.923,12.447,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.628,1,1068,NEXT_STEP,True,0.993238,-22.728442,675,0.873958,0.802682,1.000206,0.818987,0.873565,dist_bus,675,0.873565,0.873565,0.873958,STALLED_MOTORS,0.993238,2.922,12.445,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.661,1,1069,NEXT_STEP,False,0.993238,-22.728442,675,0.873953,0.802672,1.000209,0.818979,0.873559,dist_bus,675,0.873559,0.873559,0.873953,STALLED_MOTORS,0.993238,2.922,12.445,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.664,1,1071,NEXT_STEP,True,0.993134,-23.000912,675,0.873886,0.802623,1.000111,0.818926,0.873493,dist_bus,675,0.873493,0.873493,0.873886,STALLED_MOTORS,0.993134,2.922,12.443,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.697,1,1072,NEXT_STEP,False,0.993134,-23.000912,675,0.87388,0.802611,1.000113,0.818916,0.873486,dist_bus,675,0.873486,0.873486,0.87388,STALLED_MOTORS,0.993134,2.922,12.443,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.7,1,1074,NEXT_STEP,True,0.993019,-23.272948,675,0.873806,0.802557,1.000005,0.818857,0.873413,dist_bus,675,0.873413,0.873413,0.873806,STALLED_MOTORS,0.993019,2.921,12.44,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.733,1,1075,NEXT_STEP,False,0.993019,-23.272948,675,0.8738,0.802545,1.000008,0.818847,0.873406,dist_bus,675,0.873406,0.873406,0.8738,STALLED_MOTORS,0.993019,2.921,12.441,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.736,1,1077,NEXT_STEP,True,0.9929,-23.544139,675,0.873724,0.802489,0.999896,0.818786,0.87333,dist_bus,675,0.87333,0.87333,0.873724,STALLED_MOTORS,0.9929,2.921,12.438,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.769,1,1078,NEXT_STEP,False,0.9929,-23.544139,675,0.873717,0.802476,0.999899,0.818775,0.873323,dist_bus,675,0.873323,0.873323,0.873717,STALLED_MOTORS,0.9929,2.921,12.439,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.772,1,1080,NEXT_STEP,True,0.992781,-23.814035,675,0.873641,0.80242,0.999787,0.818715,0.873247,dist_bus,675,0.873247,0.873247,0.873641,STALLED_MOTORS,0.992781,2.92,12.436,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.805,1,1081,NEXT_STEP,False,0.992781,-23.814035,675,0.873633,0.802407,0.99979,0.818703,0.87324,dist_bus,675,0.87324,0.87324,0.873633,STALLED_MOTORS,0.992781,2.92,12.436,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.808,1,1083,NEXT_STEP,True,0.992667,-24.082175,675,0.873561,0.802354,0.999682,0.818646,0.873167,dist_bus,675,0.873167,0.873167,0.873561,STALLED_MOTORS,0.992667,2.919,12.433,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.841,1,1084,NEXT_STEP,False,0.992667,-24.082175,675,0.873554,0.802341,0.999685,0.818635,0.87316,dist_bus,675,0.87316,0.87316,0.873554,STALLED_MOTORS,0.992667,2.92,12.434,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.844,1,1086,NEXT_STEP,True,0.992563,-24.348111,675,0.873488,0.802293,0.999587,0.818583,0.873094,dist_bus,675,0.873094,0.873094,0.873488,STALLED_MOTORS,0.992563,2.919,12.431,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.877,1,1087,NEXT_STEP,False,0.992563,-24.348111,675,0.873481,0.802281,0.99959,0.818573,0.873088,dist_bus,675,0.873088,0.873088,0.873481,STALLED_MOTORS,0.992563,2.919,12.432,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.88,1,1089,NEXT_STEP,True,0.992471,-24.611438,675,0.873423,0.802239,0.999503,0.818527,0.87303,dist_bus,675,0.87303,0.87303,0.873423,STALLED_MOTORS,0.992471,2.919,12.429,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.913,1,1090,NEXT_STEP,False,0.992471,-24.611438,675,0.873417,0.802228,0.999505,0.818518,0.873024,dist_bus,675,0.873024,0.873024,0.873417,STALLED_MOTORS,0.992471,2.919,12.43,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.916,1,1092,NEXT_STEP,True,0.992393,-24.871801,675,0.873368,0.802193,0.999432,0.818479,0.872975,dist_bus,675,0.872975,0.872975,0.873368,STALLED_MOTORS,0.992393,2.918,12.428,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.949,1,1093,NEXT_STEP,False,0.992393,-24.871801,675,0.873363,0.802184,0.999434,0.818472,0.87297,dist_bus,675,0.87297,0.87297,0.873363,STALLED_MOTORS,0.992393,2.918,12.428,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.952,1,1095,NEXT_STEP,True,0.992331,-25.128924,675,0.873324,0.802155,0.999375,0.818441,0.872931,dist_bus,675,0.872931,0.872931,0.873324,STALLED_MOTORS,0.992331,2.918,12.427,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.985,1,1096,NEXT_STEP,False,0.992331,-25.128924,675,0.87332,0.802148,0.999376,0.818435,0.872927,dist_bus,675,0.872927,0.872927,0.87332,STALLED_MOTORS,0.992331,2.918,12.427,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
2.988,1,1098,NEXT_STEP,True,0.992285,-25.382604,675,0.873291,0.802128,0.999333,0.818412,0.872898,dist_bus,675,0.872898,0.872898,0.873291,STALLED_MOTORS,0.992285,2.918,12.426,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.021,1,1099,NEXT_STEP,False,0.992285,-25.382604,675,0.873288,0.802122,0.999334,0.818408,0.872895,dist_bus,675,0.872895,0.872895,0.873288,STALLED_MOTORS,0.992285,2.918,12.426,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.024,1,1101,NEXT_STEP,True,0.992254,-25.632727,675,0.873268,0.802108,0.999305,0.818392,0.872875,dist_bus,675,0.872875,0.872875,0.873268,STALLED_MOTORS,0.992254,2.918,12.425,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.057,1,1102,NEXT_STEP,False,0.992254,-25.632727,675,0.873267,0.802105,0.999305,0.818389,0.872874,dist_bus,675,0.872874,0.872874,0.873267,STALLED_MOTORS,0.992254,2.918,12.425,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.06,1,1104,NEXT_STEP,True,0.992238,-25.87925,675,0.873257,0.802098,0.99929,0.818382,0.872864,dist_bus,675,0.872864,0.872864,0.873257,STALLED_MOTORS,0.992238,2.918,12.425,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.093,1,1105,NEXT_STEP,False,0.992238,-25.87925,675,0.873256,0.802096,0.99929,0.81838,0.872863,dist_bus,675,0.872863,0.872863,0.873256,STALLED_MOTORS,0.992238,2.918,12.425,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.096,1,1107,NEXT_STEP,True,0.992234,-26.122224,675,0.873253,0.802095,0.999287,0.818379,0.87286,dist_bus,675,0.87286,0.87286,0.873253,STALLED_MOTORS,0.992234,2.918,12.425,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.129,1,1108,NEXT_STEP,False,0.992234,-26.122224,675,0.873253,0.802094,0.999287,0.818378,0.87286,dist_bus,675,0.87286,0.87286,0.873253,STALLED_MOTORS,0.992234,2.918,12.425,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.132,1,1110,NEXT_STEP,True,0.992241,-26.361758,675,0.873258,0.802098,0.999293,0.818382,0.872865,dist_bus,675,0.872865,0.872865,0.873258,STALLED_MOTORS,0.992241,2.918,12.425,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.165,1,1111,NEXT_STEP,False,0.992241,-26.361758,675,0.873258,0.802099,0.999293,0.818383,0.872865,dist_bus,675,0.872865,0.872865,0.873258,STALLED_MOTORS,0.992241,2.918,12.425,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.168,1,1113,NEXT_STEP,True,0.992257,-26.598018,675,0.873269,0.802107,0.999308,0.818391,0.872875,dist_bus,675,0.872875,0.872875,0.873269,STALLED_MOTORS,0.992257,2.918,12.426,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.201,1,1114,NEXT_STEP,False,0.992257,-26.598018,675,0.873269,0.802108,0.999307,0.818392,0.872876,dist_bus,675,0.872876,0.872876,0.873269,STALLED_MOTORS,0.992257,2.918,12.425,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.204,1,1116,NEXT_STEP,True,0.99228,-26.831218,675,0.873284,0.802119,0.999329,0.818404,0.872891,dist_bus,675,0.872891,0.872891,0.873284,STALLED_MOTORS,0.99228,2.918,12.426,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.237,1,1117,NEXT_STEP,False,0.99228,-26.831218,675,0.873286,0.802122,0.999328,0.818406,0.872893,dist_bus,675,0.872893,0.872893,0.873286,STALLED_MOTORS,0.99228,2.918,12.426,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.24,1,1119,NEXT_STEP,True,0.992308,-27.061597,675,0.873304,0.802135,0.999355,0.818421,0.87291,dist_bus,675,0.87291,0.87291,0.873304,STALLED_MOTORS,0.992308,2.918,12.427,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.273,1,1120,NEXT_STEP,False,0.992308,-27.061597,675,0.873305,0.802138,0.999354,0.818423,0.872912,dist_bus,675,0.872912,0.872912,0.873305,STALLED_MOTORS,0.992308,2.918,12.427,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.276,1,1122,NEXT_STEP,True,0.992339,-27.289411,675,0.873325,0.802153,0.999383,0.818439,0.872932,dist_bus,675,0.872932,0.872932,0.873325,STALLED_MOTORS,0.992339,2.918,12.427,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.309,1,1123,NEXT_STEP,False,0.992339,-27.289411,675,0.873327,0.802156,0.999382,0.818442,0.872934,dist_bus,675,0.872934,0.872934,0.873327,STALLED_MOTORS,0.992339,2.918,12.427,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.312,1,1125,NEXT_STEP,True,0.992371,-27.514924,675,0.873347,0.802171,0.999413,0.818458,0.872954,dist_bus,675,0.872954,0.872954,0.873347,STALLED_MOTORS,0.992371,2.918,12.428,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.345,1,1126,NEXT_STEP,False,0.992371,-27.514924,675,0.873349,0.802175,0.999412,0.818461,0.872956,dist_bus,675,0.872956,0.872956,0.873349,STALLED_MOTORS,0.992371,2.918,12.428,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.348,1,1128,NEXT_STEP,True,0.992404,-27.738388,675,0.873371,0.80219,0.999443,0.818478,0.872977,dist_bus,675,0.872977,0.872977,0.873371,STALLED_MOTORS,0.992404,2.918,12.429,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.381,1,1129,NEXT_STEP,False,0.992404,-27.738388,675,0.873372,0.802194,0.999442,0.818481,0.872979,dist_bus,675,0.872979,0.872979,0.873372,STALLED_MOTORS,0.992404,2.918,12.428,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.384,1,1131,NEXT_STEP,True,0.992435,-27.960042,675,0.873392,0.802208,0.999471,0.818497,0.872999,dist_bus,675,0.872999,0.872999,0.873392,STALLED_MOTORS,0.992435,2.919,12.429,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.417,1,1132,NEXT_STEP,False,0.992435,-27.960042,675,0.873394,0.802212,0.99947,0.8185,0.873001,dist_bus,675,0.873001,0.873001,0.873394,STALLED_MOTORS,0.992435,2.918,12.429,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.42,1,1134,NEXT_STEP,True,0.992466,-28.180094,675,0.873414,0.802226,0.9995,0.818515,0.873021,dist_bus,675,0.873021,0.873021,0.873414,STALLED_MOTORS,0.992466,2.919,12.43,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.453,1,1135,NEXT_STEP,False,0.992466,-28.180094,675,0.873416,0.80223,0.999499,0.818518,0.873022,dist_bus,675,0.873022,0.873022,0.873416,STALLED_MOTORS,0.992466,2.919,12.43,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.456,1,1137,NEXT_STEP,True,0.992494,-28.398725,675,0.873433,0.802243,0.999525,0.818532,0.87304,dist_bus,675,0.87304,0.87304,0.873433,STALLED_MOTORS,0.992494,2.919,12.43,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.489,1,1138,NEXT_STEP,False,0.992494,-28.398725,675,0.873435,0.802246,0.999525,0.818535,0.873042,dist_bus,675,0.873042,0.873042,0.873435,STALLED_MOTORS,0.992494,2.919,12.43,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.492,1,1140,NEXT_STEP,True,0.99252,-28.616078,675,0.873452,0.802258,0.999549,0.818548,0.873059,dist_bus,675,0.873059,0.873059,0.873452,STALLED_MOTORS,0.99252,2.919,12.431,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.525,1,1141,NEXT_STEP,False,0.99252,-28.616078,675,0.873453,0.802261,0.999549,0.818551,0.87306,dist_bus,675,0.87306,0.87306,0.873453,STALLED_MOTORS,0.99252,2.919,12.431,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.528,1,1143,NEXT_STEP,True,0.992543,-28.832261,675,0.873468,0.802271,0.99957,0.818562,0.873074,dist_bus,675,0.873074,0.873074,0.873468,STALLED_MOTORS,0.992543,2.919,12.431,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.561,1,1144,NEXT_STEP,False,0.992543,-28.832261,675,0.873469,0.802274,0.99957,0.818565,0.873076,dist_bus,675,0.873076,0.873076,0.873469,STALLED_MOTORS,0.992543,2.919,12.431,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.564,1,1146,NEXT_STEP,True,0.992564,-29.047346,675,0.873483,0.802283,0.999589,0.818575,0.873089,dist_bus,675,0.873089,0.873089,0.873483,STALLED_MOTORS,0.992564,2.919,12.432,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.597,1,1147,NEXT_STEP,False,0.992564,-29.047346,675,0.873484,0.802286,0.999589,0.818577,0.873091,dist_bus,675,0.873091,0.873091,0.873484,STALLED_MOTORS,0.992564,2.919,12.432,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.6,1,1149,NEXT_STEP,True,0.992583,-29.261371,675,0.873496,0.802295,0.999607,0.818587,0.873103,dist_bus,675,0.873103,0.873103,0.873496,STALLED_MOTORS,0.992583,2.919,12.432,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.633,1,1150,NEXT_STEP,False,0.992583,-29.261371,675,0.873497,0.802297,0.999606,0.818588,0.873104,dist_bus,675,0.873104,0.873104,0.873497,STALLED_MOTORS,0.992583,2.919,12.432,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.636,1,1152,NEXT_STEP,True,0.992599,-29.474349,675,0.873507,0.802304,0.999621,0.818596,0.873114,dist_bus,675,0.873114,0.873114,0.873507,STALLED_MOTORS,0.992599,2.919,12.432,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.669,1,1153,NEXT_STEP,False,0.992599,-29.474349,675,0.873508,0.802306,0.999621,0.818598,0.873115,dist_bus,675,0.873115,0.873115,0.873508,STALLED_MOTORS,0.992599,2.919,12.432,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.672,1,1155,NEXT_STEP,True,0.992614,-29.686258,675,0.873518,0.802313,0.999635,0.818606,0.873125,dist_bus,675,0.873125,0.873125,0.873518,STALLED_MOTORS,0.992614,2.919,12.433,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.705,1,1156,NEXT_STEP,False,0.992614,-29.686258,675,0.873519,0.802315,0.999635,0.818607,0.873125,dist_bus,675,0.873125,0.873125,0.873519,STALLED_MOTORS,0.992614,2.919,12.433,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.708,1,1158,NEXT_STEP,True,0.992626,-29.897067,675,0.873526,0.80232,0.999646,0.818613,0.873133,dist_bus,675,0.873133,0.873133,0.873526,STALLED_MOTORS,0.992626,2.919,12.433,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.741,1,1159,NEXT_STEP,False,0.992626,-29.897067,675,0.873527,0.802322,0.999646,0.818614,0.873134,dist_bus,675,0.873134,0.873134,0.873527,STALLED_MOTORS,0.992626,2.919,12.433,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
3.744,1,1161,NEXT_STEP,True,0.992637,-30.106725,675,0.873534,0.802327,0.999656,0.818619,0.873141,dist_bus,675,0.873141,0.873141,0.873534,STALLED_MOTORS,0.992637,2.919,12.433,on,True,1.0,1.05,0.067,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
